date,open,high,low,close,volume,index_close,ma_index,ma_stock,volatility,vol_ma,regime,ma,std,upper,lower,signal,suggested_t_pos,benchmark_nav,amplitude,t_profit,win_rand,stock_ret,strategy_daily_ret,strategy_nav
2024-05-22,1596.68,1603.64,1584.68,1591.39,20286,3684.451,3624.8624499999996,1608.7175000000002,0.011241522584487549,26953.1,Low-Liquidity,1608.7175000000002,27.18983573148853,1663.0971714629773,1554.3378285370231,0,0.0,1.022061090273853,0.011859784322065726,0.0,0.6375574713552131,-0.0045600120099081876,-0.0045600120099081876,1.0268401331380732
2024-05-23,1593.68,1600.06,1583.76,1585.69,18885,3641.792,3630.4067999999997,1609.565,0.010572401046496873,26399.8,Low-Liquidity,1609.565,26.121332580661786,1661.8076651613237,1557.3223348386764,0,0.0,1.018400298001336,0.010242618088589192,0.0,0.8872127425763265,-0.003581774423617068,-0.003581774423617068,1.0231622234120556
2024-05-24,1586.68,1588.68,1570.68,1570.76,20217,3601.475,3635.1693,1608.805,0.0105010469220742,26161.65,Risk-Off,1608.805,27.04891893938723,1662.9028378787746,1554.7071621212256,0,0.8,1.0088115912243745,0.011351525203539154,0.0,0.4722149251619493,-0.00941545951604672,-0.00941545951604672,1.013528680919171
2024-05-27,1571.68,1581.13,1561.69,1563.8,25098,3635.708,3640.8736000000004,1607.631,0.010533659470995535,26562.25,Risk-Off,1607.631,28.502811661863188,1664.6366233237266,1550.6253766762736,0,0.8,1.0043415711863537,0.012376174590644055,0.0,0.1195942459383017,-0.004430976088008354,-0.004430976088008354,1.0090377595695075
2024-05-28,1564.08,1568.85,1556.68,1558.32,23521,3609.172,3644.81815,1606.211,0.010551862851675814,27014.5,Risk-Off,1606.211,30.253118134205067,1666.71723626841,1545.70476373159,0,0.8,1.0008220726506705,0.007782325105512115,0.0,0.713244787222995,-0.0035042844353497804,-0.0035042844353497804,1.0055018042539678
2024-05-29,1559.68,1573.68,1558.68,1567.68,19651,3613.522,3646.2808000000005,1604.4395,0.01035320355786462,26447.25,Risk-Off,1604.4395,31.45759844198059,1667.3546968839612,1541.5243031160387,0,0.8,1.0068334789086986,0.009625750808563068,0.0,0.7607850486168974,0.006006468504543339,0.006006468504543339,1.011541319172481
2024-05-30,1568.68,1569.06,1542.68,1542.68,32208,3594.312,3644.8008,1601.6895,0.010869438060986628,25991.05,Risk-Off,1601.6895,34.350610578348,1670.390721156696,1532.988278843304,0,0.8,0.9907773724502904,0.0168274137579097,0.0,0.5612771975694962,-0.015947132067768877,-0.015947132067768877,0.9954101361636322
2024-05-31,1544.18,1557.18,1542.13,1542.13,21857,3579.925,3643.5773500000005,1598.862,0.01086061626465142,25545.9,Risk-Off,1598.862,36.847985248072206,1672.5579704961444,1525.1660295038557,0,0.8,0.9904241381082054,0.009755749734228715,0.0,0.770967179954561,-0.00035652241553651987,-0.00035652241553651987,0.9950552501374376
2024-06-03,1543.68,1544.6,1528.79,1533.07,30261,3588.748,3640.1209000000003,1592.8215000000002,0.006731275342463589,24063.5,Risk-Off,1592.8215000000002,37.2541488011035,1667.3297976022072,1518.3132023977932,0,0.8,0.9846054051276781,0.010252053977291113,0.0,0.49379559636439074,-0.005874991083760883,-0.005874991083760883,0.9892093094150307
2024-06-04,1534.18,1549.68,1530.23,1546.88,20841,3615.671,3637.9540499999994,1586.9815,0.006994940600726978,23859.3,Risk-Off,1586.9815,34.62364787783674,1656.2287957556737,1517.7342042443265,0,0.8,0.9934747983353029,0.012686961456424069,0.0,0.5227328293819941,0.00900806877702931,0.00900806877702931,0.998120174909119
2024-06-05,1545.68,1552.36,1536.71,1537.68,19056,3594.794,3636.1826,1580.983,0.00701445936666253,24073.65,Risk-Off,1580.983,32.0313200510144,1645.0456401020288,1516.9203598979711,0,0.8,0.9875661511586087,0.010117139015308144,0.0,0.42754101835854963,-0.005947455523376166,-0.005947455523376166,0.9921838995618626
2024-06-06,1537.34,1545.67,1529.59,1533.49,25610,3592.245,3632.5667999999996,1575.1735,0.007013009274520018,24234.8,Risk-Off,1575.1735,29.339577415067062,1633.8526548301343,1516.494345169866,0,0.8,0.9848751477161795,0.010457312314655945,0.0,0.02541912674409519,-0.0027248842411945473,-0.0027248842411945473,0.9894803132895795
2024-06-07,1539.81,1539.86,1512.69,1512.86,33525,3574.114,3627.9586499999996,1569.1835,0.007203060247372843,24600.7,Risk-Off,1569.1835,29.214342057319524,1627.6121841146391,1510.754815885361,0,0.8,0.9716256486667009,0.017717754925040168,0.0,0.10789142699330445,-0.013452973283164638,-0.013452973283164638,0.9761688610706775
2024-06-11,1496.67,1498.68,1460.68,1462.68,70247,3542.877,3621.86795,1562.3335000000002,0.009094587850167937,26229.95,Risk-Off,1562.3335000000002,36.771403974598336,1635.8763079491969,1488.7906920508035,1,0.8,0.9393978317833839,0.025117988445725315,0.005028317226974076,0.03142918568673425,-0.03316896474227615,-0.028140647515302077,0.9486988372358737
2024-06-12,1463.68,1483.68,1463.68,1465.36,33171,3544.123,3616.2218500000004,1555.8184999999999,0.009194072492739017,26824.8,Risk-Off,1555.8184999999999,41.76052433062061,1639.339548661241,1472.2974513387587,1,0.8,0.9411190463957252,0.013673530779117784,-0.0031877649246588456,0.6364104112637804,0.001832253124401717,-0.0013555118002571286,0.9474128647671102
2024-06-13,1470.45,1470.57,1446.83,1448.69,36186,3526.131,3611.2255999999993,1548.569,0.009300530265265918,27847.15,Risk-Off,1548.569,47.08715534991772,1642.7433106998353,1454.3946893001646,1,0.8,0.9304128346092586,0.016200797073756625,0.00288819129770159,0.3143559810763267,-0.011376044112026973,-0.008487852814325382,0.9393713638165686
2024-06-14,1448.68,1457.64,1414.14,1448.68,59514,3541.533,3606.2843000000003,1541.094,0.009200755521660697,29338.85,Risk-Off,1541.094,50.53703815285434,1642.1680763057088,1440.0199236942913,0,0.8,0.9304064121666753,0.030027127956981824,0.0,0.5085706911647028,-6.902788036056151e-06,-6.902788036056151e-06,0.939364879535157
2024-06-17,1425.97,1442.45,1404.69,1435.18,48318,3536.199,3599.19575,1532.419,0.008841011805083173,30308.55,Risk-Off,1532.419,53.148574165158465,1638.716148330317,1426.121851669683,0,0.8,0.9217361146791349,0.026065107546179963,0.0,0.907566473926093,-0.009318828174614158,-0.009318828174614158,0.9306110996295017
2024-06-18,1424.57,1448.22,1410.36,1415.18,41258,3545.59,3591.9271499999995,1523.044,0.009016984710102316,30800.15,Risk-Off,1523.044,56.53187749077005,1636.1077549815402,1409.98024501846,0,0.8,0.9088912295124082,0.026379966276007277,0.0,0.24929222914887494,-0.013935534218704304,-0.013935534218704304,0.9176425368063088
2024-06-19,1422.55,1428.56,1406.66,1425.56,41262,3528.749,3584.5565500000002,1514.388,0.009483268793645826,32048.6,Risk-Off,1514.388,57.58518144544738,1629.5583628908946,1399.2176371091052,0,0.8,0.9155577249139393,0.01547506324283827,0.0,0.41038292303562973,0.007334756002769893,0.007334756002769893,0.9243732209115458
2024-06-20,1424.56,1440.57,1422.56,1424.66,24711,3503.282,3575.4981,1506.0515,0.00954796221275189,32269.85,Risk-Off,1506.0515,57.91866831805318,1621.8888366361064,1390.2141633638937,0,0.8,0.9149797050814367,0.012633631695614348,0.0,0.7555511385430487,-0.0006313308454221067,-0.0006313308454221067,0.9237896355845022
2024-06-21,1425.06,1429.54,1394.78,1395.56,43320,3495.62,3568.1894999999995,1496.545,0.01009919303151629,33491.6,Risk-Off,1496.545,59.73427152595597,1616.013543051912,1377.0764569480882,0,0.8,0.8962903971638494,0.024398803925147046,0.0,0.22879816549162246,-0.020425926185897114,-0.020425926185897114,0.9049203766767564
2024-06-24,1347.56,1413.55,1338.57,1401.11,63840,3476.81,3561.95625,1488.0625,0.01032440123167576,35672.75,Risk-Off,1488.0625,60.67879087326868,1609.4200817465373,1366.7049182534627,0,0.8,0.8998548527976159,0.05372753589956721,0.0,0.07697990982879299,0.003976898162744602,0.003976898162744602,0.9085191528601924
2024-06-25,1401.56,1427.55,1401.56,1411.21,42098,3457.902,3553.0659499999992,1480.433,0.01071715297370292,36522.75,Volatile,1480.433,60.24613987197381,1600.9252797439476,1359.9407202560524,0,0.5,0.906341519806813,0.018549578548436606,0.0,0.289751452913768,0.007208570347795762,0.007208570347795762,0.9150682770859049
2024-06-26,1404.56,1425.63,1402.36,1413.78,29570,3480.265,3546.6206000000006,1473.206,0.010823603604093969,36825.2,Volatile,1473.206,59.069092942522474,1591.344185885045,1355.067814114955,0,0.5,0.9079920875507373,0.01648939562503115,0.0,0.16122128725400442,0.0018211322198680158,0.0018211322198680158,0.9167347374086852
2024-06-27,1416.56,1418.53,1392.56,1415.05,32822,3454.118,3538.6503999999995,1465.5745,0.010613433049566317,37483.75,Risk-Off,1465.5745,56.000932743639176,1577.5763654872783,1353.5726345127216,0,0.8,0.9088077377588244,0.018369194641316207,0.0,0.9296976523425731,0.0008983010086434096,0.0008983010086434096,0.9175582411479578
2024-06-28,1404.56,1419.05,1388.56,1391.95,38582,3461.657,3532.0176500000002,1458.038,0.010634133127108076,37802.45,Risk-Off,1458.038,55.21504234402354,1568.4680846880472,1347.6079153119529,0,0.8,0.8939718953912552,0.021546941804176538,0.0,0.808120379564417,-0.016324511501360273,-0.016324511501360273,0.90257955108717
2024-07-01,1393.44,1397.55,1352.56,1364.94,32161,3478.183,3526.93055,1449.1785,0.011034885597320269,38317.65,Volatile,1449.1785,55.2274128419047,1559.6333256838093,1338.7236743161907,0,0.5,0.876624877973591,0.032321563274542914,0.0,0.6334037565104235,-0.019404432630482416,-0.019404432630482416,0.885065506994448
2024-07-02,1357.56,1422.56,1357.56,1415.26,51853,3471.786,3521.0824500000003,1443.288,0.014621438937210253,39397.25,Volatile,1443.288,51.996961712854514,1547.281923425709,1339.294076574291,0,0.5,0.9089426090530751,0.04762114085600832,0.0,0.8714605901877177,0.03686608935191282,0.03686608935191282,0.9176944110576013
2024-07-03,1423.56,1437.57,1412.58,1424.56,31573,3463.414,3513.4696000000004,1437.172,0.014518101601357051,39933.85,Volatile,1437.172,46.02134683177082,1529.2146936635418,1345.1293063364583,0,0.5,0.9149154806556029,0.017657532891482842,0.0,0.8036720768991145,0.00657123072792265,0.00657123072792265,0.9237247927703859
2024-07-04,1429.56,1436.56,1405.69,1410.3,24380,3445.813,3506.0205499999997,1430.803,0.014574940716337737,40200.05,Volatile,1430.803,39.76925949841442,1510.3415189968289,1351.2644810031713,0,0.5,0.9057570775317269,0.021669848935811684,0.0,0.18657005888603584,-0.010010108384343241,-0.010010108384343241,0.9144782074774493
2024-07-05,1403.56,1417.74,1374.56,1377.56,38829,3431.061,3497.96135,1423.0065,0.01517267700996739,40861.0,Volatile,1423.0065,33.34411875467526,1489.6947375093505,1356.3182624906494,0,0.5,0.8847300005137954,0.030617599092391735,0.0,0.8925589984899778,-0.023214918811600427,-0.023214918811600427,0.8932486701358825
2024-07-08,1367.56,1382.33,1343.7,1344.56,39527,3401.76,3489.34365,1414.5915,0.015646306651230794,41161.1,Volatile,1414.5915,30.59818730010288,1475.7878746002057,1353.3951253997943,1,0.5,0.8635359399886965,0.028042335724033713,0.0032063503586050564,0.5393422419156507,-0.023955399401840882,-0.020749049043235827,0.8747146096714279
2024-07-09,1344.56,1379.45,1334.66,1362.59,33621,3439.811,3484.19035,1409.587,0.014795752734350381,39329.8,Volatile,1409.587,30.504084299432698,1470.5951685988655,1348.5788314011345,0,0.5,0.8751156039665005,0.03331201285178792,0.0,0.8074401551640625,0.013409591241744456,0.013409591241744456,0.8864441750403038
2024-07-10,1363.81,1390.44,1359.56,1362.15,23763,3428.966,3478.4325,1404.4265,0.014763189949424037,38859.4,Volatile,1404.4265,29.277717640941017,1462.981935281882,1345.871064718118,0,0.5,0.8748330164928326,0.022662723196266017,0.0,0.8960912999234932,-0.00032291444968757244,-0.00032291444968757244,0.886157929407342
2024-07-11,1374.53,1393.56,1364.77,1386.65,29020,3468.169,3475.5344000000005,1401.3245,0.015389797641268367,38501.1,Volatile,1401.3245,27.578413273495457,1456.4813265469909,1346.167673453009,0,0.5,0.8905680008220728,0.021135704584663923,0.0,0.3180034749718639,0.017986271702822743,0.017986271702822743,0.9020966066972732
2024-07-12,1397.57,1410.96,1390.01,1403.38,23386,3472.401,3472.0778,1399.0594999999998,0.01570856674353139,36694.7,Volatile,1399.0594999999998,25.24603762030405,1449.551575240608,1348.5674247593918,0,0.5,0.9013127472640395,0.015108354667724403,0.0,0.11005192452767676,0.012065048858760363,0.012065048858760363,0.9129804463323977
2024-07-15,1394.56,1412.56,1394.56,1399.46,19176,3476.247,3469.0802000000003,1397.2734999999998,0.015604392073599897,35237.6,Volatile,1397.2734999999998,23.77699004343907,1444.827480086878,1349.7195199131215,0,0.5,0.8987951497713611,0.012826176801721557,0.0,0.22793516254194168,-0.0027932562812638118,-0.0027932562812638118,0.9104302579660087
2024-07-16,1400.56,1406.56,1389.61,1400.56,20316,3498.283,3466.7148500000003,1396.5425,0.015313753803589604,34190.5,Volatile,1396.5425,23.419549834981172,1443.3815996699623,1349.7034003300378,0,0.5,0.899501618455531,0.012111814557043464,0.0,0.4271077886262563,0.000786017463878963,0.000786017463878963,0.9111458720484138
2024-07-17,1400.66,1427.56,1394.58,1425.96,34311,3501.584,3465.3566,1396.5625,0.015784387492199563,33842.95,Risk-On,1396.5625,23.44579075115299,1443.454081502306,1349.670918497694,0,0.2,0.9158146226172739,0.023547723767635816,0.0,0.8180147659224931,0.01813560290169658,0.01813560290169658,0.9276700517694039
2024-07-18,1424.06,1439.56,1417.09,1422.07,28870,3520.931,3466.23905,1396.433,0.015796682435778614,34050.9,Volatile,1396.433,23.28905844291213,1443.0111168858243,1349.8548831141757,0,0.5,0.9133162924523455,0.015757805268029976,0.0,0.8607305832563434,-0.0027279867597970187,-0.0027279867597970187,0.9251393801507167
2024-07-19,1415.37,1453.74,1408.57,1450.18,38943,3539.016,3468.4088500000007,1399.164,0.015613282889430808,33832.05,Risk-On,1399.164,26.201682629767703,1451.5673652595353,1346.7606347404646,0,0.2,0.9313697785541798,0.031763555943097085,0.0,0.006952130531190703,0.01976695943237683,0.01976695943237683,0.9434265727474502
2024-07-22,1449.59,1454.54,1416.21,1423.56,28543,3514.925,3470.3146,1400.2865,0.01625277289251786,32067.2,Volatile,1400.2865,26.76428595898333,1453.8150719179666,1346.7579280820332,0,0.5,0.9142732363972665,0.026431201643933804,0.0,0.5107473025775657,-0.018356341971341616,-0.018356341971341616,0.9261087119532473
2024-07-23,1423.56,1425.56,1379.56,1379.56,30944,3439.878,3469.4134000000004,1398.7040000000002,0.01765126522371585,31509.5,Volatile,1398.7040000000002,27.018893857126127,1452.7417877142525,1344.6662122857479,0,0.5,0.8860144890304681,0.032313355250217765,0.0,0.417411003148779,-0.030908426761077856,-0.030908426761077856,0.8974841486570442
2024-07-24,1374.76,1388.26,1359.56,1364.58,24123,3418.166,3466.3084499999995,1396.2440000000001,0.017772442364511375,31237.15,Volatile,1396.2440000000001,27.802424619739984,1451.8488492394802,1340.6391507605201,0,0.5,0.8763936700405898,0.02080373452405118,0.0,0.22210781047073025,-0.010858534605236447,-0.010858534605236447,0.8877387859712005
2024-07-25,1364.58,1372.56,1344.57,1355.05,28347,3399.272,3463.56615,1393.2440000000001,0.017801039950161045,31013.4,Volatile,1393.2440000000001,28.882522014086792,1451.0090440281738,1335.4789559718265,0,0.5,0.8702730822586446,0.020511805830365396,0.0,0.1198653673336828,-0.006983833853639876,-0.006983833853639876,0.8815389657845456
2024-07-26,1355.05,1362.28,1335.46,1346.75,32354,3409.293,3460.94795,1390.984,0.01751325427086137,30702.0,Volatile,1390.984,30.700306084527462,1452.384612169055,1329.583387830945,0,0.5,0.8649424549144531,0.0197926275783181,0.0,0.33761517140362796,-0.006125235231172255,-0.006125235231172255,0.8761393322536709
2024-07-29,1339.56,1346.55,1322.56,1322.58,30869,3390.742,3456.5759,1388.866,0.017437715015603494,30637.4,Volatile,1388.866,33.88740324880064,1456.6408064976013,1321.0911935023987,0,0.5,0.8494194111904639,0.017813254130313726,0.0,0.9429097039125192,-0.017946909225914243,-0.017946909225914243,0.8604153391884611
2024-07-30,1310.54,1314.83,1285.86,1304.55,51779,3369.382,3451.4557,1383.3305,0.015099881827100077,30633.7,Volatile,1383.3305,38.126158512157666,1459.5828170243153,1307.0781829756847,1,0.5,0.8378397472126599,0.021904157026418083,0.0022856235539627126,0.32320293202075523,-0.013632445674363725,-0.011346822120401012,0.8506523593850251
2024-07-31,1297.66,1351.83,1297.66,1345.84,43272,3442.084,3450.3892,1379.3944999999999,0.016948343835611036,31218.65,Volatile,1379.3944999999999,37.70683261760464,1454.8081652352091,1303.9808347647906,0,0.5,0.864358012639367,0.041523897129278176,0.0,0.5187906217433661,0.03165076079874285,0.03165076079874285,0.8775761537348068
2024-08-01,1342.56,1344.56,1309.26,1310.72,32038,3419.267,3449.0618999999997,1374.4154999999998,0.017679284956321997,31601.55,Volatile,1374.4154999999998,39.920663093710125,1454.25682618742,1294.5741738125796,0,0.5,0.8418023942865951,0.026228972240385156,0.0,0.7030189588951778,-0.02609522677287035,-0.02609522677287035,0.8546756049926337
2024-08-02,1298.16,1321.53,1298.16,1310.01,21928,3384.392,3446.72845,1371.038,0.017065245974252883,30756.5,Volatile,1371.038,42.419929477092474,1455.877858954185,1286.198141045815,0,0.5,0.8413464008631762,0.017829895019531167,0.0,0.363629602379294,-0.00054168701171875,-0.00054168701171875,0.8542126383181764
2024-08-05,1313.44,1350.56,1310.08,1334.57,37736,3343.321,3443.8065,1370.5385,0.016893309189123486,30666.95,Volatile,1370.5385,42.80518811090448,1456.1488762218091,1284.928123778191,0,0.5,0.8571199198479166,0.030900527476889504,0.0,0.9717820827209607,0.01874794848894279,0.01874794848894279,0.8702273728599695
2024-08-06,1346.56,1348.56,1318.57,1329.26,27444,3342.979,3438.9649,1368.8719999999998,0.016598890070420914,30358.1,Volatile,1368.8719999999998,43.76888459792817,1456.4097691958561,1281.3342308041435,0,0.5,0.8537096028361506,0.022471657537633853,0.0,0.9624472949421112,-0.003978809654045845,-0.003978809654045845,0.8667649037876194
2024-08-07,1330.06,1346.55,1322.86,1340.06,20622,3341.489,3434.59105,1367.7675,0.01672687325383717,30201.05,Volatile,1367.7675,44.22379543745786,1456.2150908749156,1279.3199091250842,0,0.5,0.860645840826183,0.01782194604516803,0.0,0.25178229582536416,0.008124821329160481,0.008124821329160481,0.8738072137652808
2024-08-08,1335.56,1372.74,1333.56,1355.25,25131,3342.937,3428.32945,1366.1975,0.016399048549613354,30006.6,Volatile,1366.1975,44.075281636254644,1454.3480632725093,1278.0469367274907,0,0.5,0.8704015311103119,0.029237496828500267,0.0,0.49724850589238545,0.011335313344178699,0.011335313344178699,0.883712092335714
2024-08-09,1384.59,1393.56,1361.36,1361.36,30138,3331.627,3421.29075,1364.0965,0.016167193463570477,30344.2,Volatile,1364.0965,43.20243515004803,1450.5013703000961,1277.691629699904,0,0.5,0.8743256435287468,0.02375945397528135,0.0,0.30087830981676966,0.004508393285371559,0.004508393285371559,0.887696213999002
2024-08-12,1354.56,1367.56,1351.14,1360.66,13632,3325.865,3413.77165,1362.1565,0.016164848344036448,30067.0,Volatile,1362.1565,42.394462184897804,1446.9454243697955,1277.3675756302046,0,0.5,0.8738760725479114,0.012061467943820773,0.0,0.2848404943774676,-0.0005141916906621358,-0.0005141916906621358,0.8872397679819315
2024-08-13,1357.56,1359.56,1336.57,1347.57,16308,3334.39,3405.5769999999998,1359.507,0.016262012301455856,29866.6,Volatile,1359.507,41.51477747044304,1442.5365549408862,1276.477445059114,0,0.5,0.8654690952062888,0.016896212132347543,0.0,0.036886947354532795,-0.009620331309805663,-0.009620331309805663,0.8787042274627102
2024-08-14,1347.57,1349.46,1336.58,1337.86,13414,3309.239,3395.9597499999995,1355.102,0.01560067450996153,28821.75,Volatile,1355.102,38.669020049366175,1432.4400400987324,1277.7639599012678,0,0.5,0.8592329034578431,0.00955794504181609,0.0,0.6095643339798968,-0.007205562605282156,-0.007205562605282156,0.8723726691402015
2024-08-15,1329.59,1360.55,1328.51,1351.45,23039,3341.953,3387.01085,1351.5710000000001,0.015879067555950213,28530.2,Volatile,1351.5710000000001,35.3105277129604,1422.192055425921,1280.9499445740794,0,0.5,0.8679610029286339,0.023948694183247847,0.0,0.5026790232288615,0.01015801354401824,0.01015801354401824,0.881234242528759
2024-08-16,1351.35,1360.48,1341.57,1355.76,16455,3345.634,3377.3417499999996,1346.85,0.015071909207992066,27405.8,Volatile,1346.85,26.693080120418763,1400.2361602408375,1293.4638397591623,0,0.5,0.8707290756820634,0.013992378556365445,0.0,0.05147875124998935,0.0031891671907950947,0.0031891671907950947,0.8840446458624369
2024-08-19,1356.56,1383.44,1349.56,1350.0,20433,3356.968,3369.4438999999998,1343.172,0.014652115787119105,27000.3,Volatile,1343.172,19.72553077130803,1382.6230615426161,1303.720938457384,0,0.5,0.8670297487540461,0.024989673688558527,0.0,0.27864646423661144,-0.004248539564524645,-0.004248539564524645,0.8802887472076841
2024-08-20,1354.46,1354.49,1338.56,1347.28,18591,3332.703,3364.08515,1341.5579999999998,0.013044844628212274,26382.65,Risk-Off,1341.5579999999998,17.820041821656993,1377.1980836433138,1305.9179163566857,0,0.8,0.8652828443713714,0.011800000000000047,0.0,0.9082658859666537,-0.0020148148148148026,-0.0020148148148148026,0.8785151283984953
2024-08-21,1344.56,1352.54,1340.25,1342.14,15092,3321.635,3359.2585999999997,1340.4360000000001,0.012861386741257582,25931.1,Risk-Off,1340.4360000000001,16.98090642919805,1374.3978128583963,1306.474187141604,0,0.8,0.8619817088835227,0.009122083011697616,0.0,0.23956189066697242,-0.003815094115551254,-0.003815094115551254,0.8751635105017195
2024-08-22,1340.56,1344.56,1324.57,1334.61,19527,3313.136,3354.9518000000003,1339.414,0.012829981654656632,25490.1,Risk-Off,1339.414,16.667263975240044,1372.7485279504801,1306.0794720495198,0,0.8,0.8571456096182499,0.01489412430893946,0.0,0.1448948720912231,-0.005610443023827738,-0.005610443023827738,0.8702534554895165
2024-08-23,1332.56,1348.06,1330.68,1339.55,15320,3327.191,3350.8466999999996,1339.054,0.012798669338862229,24638.4,Risk-Off,1339.054,16.577990608962825,1372.2099812179258,1305.8980187820744,0,0.8,0.8603182962544315,0.013022530926637656,0.0,0.489452760277563,0.003701455856017999,0.003701455856017999,0.873474660238558
2024-08-26,1341.56,1348.42,1327.71,1336.56,15628,3324.223,3347.5207499999997,1339.753,0.012115323491349332,23876.35,Risk-Off,1339.753,16.135643806551837,1372.0242876131035,1307.4817123868963,0,0.8,0.8583979859220059,0.015460415811279936,0.0,0.9856504541106007,-0.00223209286700754,-0.00223209286700754,0.8715249836799277
2024-08-27,1336.56,1337.56,1325.67,1328.63,13657,3305.334,3344.31835,1340.9569999999999,0.011756448522342583,21970.25,Risk-Off,1340.9569999999999,14.146412265987692,1369.2498245319753,1312.6641754680245,0,0.8,0.8533049889533989,0.008895971748368852,0.0,0.2420552715115004,-0.005933141796851449,-0.005933141796851449,0.8663541023722561
2024-08-28,1328.63,1330.56,1299.56,1313.56,31664,3286.496,3336.5389499999997,1339.343,0.009582936369407,21389.85,Risk-Off,1339.343,15.350211073443978,1370.0434221468881,1308.642577853112,0,0.8,0.8436263679802702,0.023332304704846343,0.0,0.6721355474058786,-0.011342510706517372,-0.011342510706517372,0.8565274716904635
2024-08-29,1304.56,1342.56,1304.56,1337.86,27472,3277.681,3329.45965,1340.6999999999998,0.008617444525761655,21161.55,Risk-Off,1340.6999999999998,13.808930748625658,1368.3178614972512,1313.0821385027484,0,0.8,0.8592329034578431,0.0289290173269588,0.0,0.7616196153287176,0.01849934529066055,0.01849934529066055,0.8723726691402018
2024-08-30,1337.56,1382.63,1329.56,1367.75,38739,3321.432,3326.3116499999996,1343.587,0.009827702416736493,22002.1,Risk-Off,1343.587,13.071012162287381,1369.7290243245748,1317.4449756754252,0,0.8,0.878429584339516,0.03966782772487418,0.0,0.23763754399239967,0.022341650097917665,0.022341650097917665,0.8918629140691188
2024-09-02,1354.56,1362.56,1319.56,1319.56,34135,3265.011,3322.3961499999996,1342.8365,0.012176943082567842,21822.05,Risk-Off,1342.8365,14.012966279366493,1370.862432558733,1314.8105674412668,0,0.8,0.8474798335302882,0.031438493876804974,0.0,0.7282163486118596,-0.03523304697495888,-0.03523304697495888,0.8604398661224978
2024-09-03,1322.56,1339.54,1317.58,1334.56,17888,3273.428,3318.9186,1343.1015000000002,0.012426777270817523,21344.25,Risk-Off,1343.1015000000002,13.791064717849977,1370.6836294357001,1315.5193705643003,0,0.8,0.8571134974053332,0.016641910940010336,0.0,0.3677831327192532,0.011367425505471429,0.011367425505471429,0.870220852202583
2024-09-04,1326.56,1343.75,1324.3,1324.56,14211,3252.165,3314.4523999999997,1342.3265,0.012398068323958202,21023.7,Risk-Off,1342.3265,14.393346150924932,1371.1131923018497,1313.53980769815,0,0.8,0.8506910548219698,0.014574091835511364,0.0,0.6323058305935795,-0.007493106342165157,-0.007493106342165157,0.8637001948158595
2024-09-05,1325.06,1331.56,1321.56,1329.44,14503,3257.758,3310.19345,1341.036,0.01212850520084111,20492.3,Risk-Off,1341.036,14.330565567100747,1369.6971311342015,1312.3748688657986,0,0.8,0.8538252068026513,0.0075496768738298,0.0,0.6335297107608947,0.003684242314428987,0.003684242314428987,0.8668822756205806
2024-09-06,1329.56,1330.56,1322.56,1322.56,10321,3231.346,3305.1794,1339.096,0.012094867071694835,19501.45,Risk-Off,1339.096,14.058080051562026,1367.212160103124,1310.979839896876,0,0.8,0.8494065663052972,0.006017571308220002,0.0,0.5357746840747585,-0.005175111325069315,-0.005175111325069315,0.8623960633385147
2024-09-09,1304.57,1318.27,1294.64,1299.56,28638,3192.952,3298.53375,1336.041,0.012609418361957427,20251.75,Risk-Off,1336.041,15.671615944600763,1367.3842318892014,1304.6977681107985,1,0.8,0.8346349483635617,0.017866864263246948,0.003288047423179268,0.0902897700544083,-0.017390515364142267,-0.014102467940962999,0.8502341505028705
2024-09-10,1294.58,1317.56,1294.58,1302.56,19803,3195.755,3291.602,1333.7904999999998,0.012522708537287465,20426.5,Risk-Off,1333.7904999999998,17.09594580285061,1367.982391605701,1299.5986083942987,0,0.8,0.8365616811385707,0.017682908061189957,0.0,0.835302495589238,0.0023084736372309678,0.0023084736372309678,0.8521968936247799
2024-09-11,1300.16,1310.44,1289.56,1304.56,20996,3186.13,3285.4465499999997,1332.1254999999999,0.012470012488659553,20805.6,Risk-Off,1332.1254999999999,18.260646058476347,1368.6467921169526,1295.6042078830471,0,0.8,0.8378461696552433,0.016029971747942597,0.0,0.32078006497173583,0.001535437906891035,0.001535437906891035,0.8535053890393862
2024-09-12,1304.56,1309.56,1259.47,1259.62,47948,3172.475,3276.9726500000006,1327.5339999999999,0.014203060663667891,22051.05,Volatile,1327.5339999999999,23.83887413447309,1375.2117482689462,1279.8562517310536,1,0.5,0.8089837126856085,0.03839608756975526,0.004759413135463289,0.18651851039985423,-0.03444839639418662,-0.02968898325872333,0.8281656818329657
2024-09-13,1255.56,1256.56,1221.86,1228.69,56005,3159.247,3267.6533,1321.1805,0.014863561305351899,24028.55,Volatile,1321.1805,31.59250118801957,1384.365502376039,1257.9954976239608,1,0.5,0.7891190977752659,0.02754799066385104,0.003132198599577656,0.040775141554763916,-0.024555024531207725,-0.02142282593163007,0.8104240325885084
2024-09-18,1224.56,1224.57,1191.22,1191.46,46185,3171.01,3258.3554,1313.2535,0.015916695501049197,25316.15,Volatile,1313.2535,42.117463845638575,1397.4884276912771,1229.018572308723,1,0.5,0.7652083440374043,0.027142729248223644,0.003071409387233546,0.5908929431882418,-0.03030056401533343,-0.027229154628099883,0.7883568712908277
